survey_ID,sample,selfvoucher,friendvoucher,condition,num_condition,selftimesused,friendtimesused,yard_sign_request,ResponseId,SE_plant,RE_env_plant,RE_social_plant,in_sanctioning_plant,dyn_plant,SE_encourage,IN_praise_plant,RE_social_encourage,RE_env_encourage,in_encourage,competent_encourage
5998,2,2-002-0,2-002-1,norms,2,0,0,,5998,3,7,6,2,7,4,7,7,7,1,4
5999,2,1-104-0,1-104-1,control,1,0,0,,5999,6,7,6,4,4,3,3,5,,2,4
7000,1,1-251-0,1-251-1,control,1,0,0,,R_1pYSWDqaWaKTFTj,7,7,5,4,5,2,5,5,7,4,5
7001,1,1-252-0,1-252-1,control,1,0,0,,R_1fjBFNiheeyTVJM,7,7,5,6,5,6,6,6,7,5,4
7002,1,1-253-0,1-253-1,control,1,0,0,,R_2Ua8RA5qKvBvP4w,5,7,6,3,5,3,5,6,7,2,4
7003,1,1-254-0,1-254-1,control,1,0,0,,R_wWZy0F80WEUK8E1,7,7,5,2,4,4,5,6,7,1,4
7004,1,1-255-0,1-255-1,control,1,0,0,,R_1NsHhNJCP0XALB3,4,6,6,2,5,4,5,4,5,3,3
7005,1,1-256-0,1-256-1,control,1,0,0,,R_3PBJodqijpxQQdV,5,7,5,2,4,4,5,5,6,1,4
7006,1,1-257-0,1-257-1,control,1,0,0,,R_upLkxF0PzftW0Nz,1,7,7,2,5,4,4,7,7,1,4
7007,1,1-258-0,1-258-1,control,1,0,0,,R_tMp8toaLkiXfJ0R,3,7,7,3,4,1,3,6,7,2,5
7008,1,1-259-0,1-259-1,control,1,0,0,,R_2wv4SVKVwpmJvuv,5,6,5,4,4,4,4,5,4,4,2
7009,1,1-260-0,1-260-1,control,1,0,0,,R_1eQ2Y5JfuwEa8zH,5,7,5,4,5,3,4,5,5,3,4
7010,1,1-261-0,1-261-1,control,1,0,0,,R_2rjrPiBcUM5lh54,7,7,5,2,5,2,5,6,7,2,5
7011,1,1-262-0,1-262-1,control,1,0,0,,R_2dSndBKzsK45W2I,2,7,6,1,5,5,6,5,7,2,2
7012,1,1-263-0,1-263-1,control,1,0,0,,R_3lWbeLutqDF4rK6,6,7,5,1,6,2,7,7,7,1,3
7013,1,1-264-0,1-264-1,control,1,0,0,,R_1CrV37oG6YjKPWz,7,1,6,1,1,1,1,1,7,1,5
7014,1,1-265-0,1-265-1,control,1,0,0,,R_1l9nNrx1MJbB6qJ,6,7,5,3,5,3,6,6,7,2,4
7015,1,1-266-0,1-266-1,control,1,0,0,,R_1CqYJrUpZ9qaimu,6,7,6,1,4,1,5,5,7,1,4
7016,1,1-267-0,1-267-1,control,1,0,0,,R_1ILu2QrXg1WHdBa,6,6,5,1,5,2,5,5,7,1,4
7017,1,1-268-0,1-268-1,control,1,0,0,,R_1Ico6btF3takpQU,5,6,4,3,5,4,4,3,6,3,4
7018,1,1-269-0,1-269-1,control,1,0,0,,R_1JUVHTkNB9CBCzj,7,7,7,1,7,3,7,6,7,1,4
7019,1,1-270-0,1-270-1,control,1,0,0,,R_OIH5rd5IZzgOOCl,7,5,4,1,6,1,4,4,4,1,4
7020,1,1-271-0,1-271-1,control,1,0,0,,R_10B2VmzVT7jUwvq,5,7,4,2,5,2,6,6,7,1,4
7021,1,1-272-0,1-272-1,control,1,0,0,,R_31iNLP3sX9wrzsQ,5,7,2,1,5,3,4,6,6,1,4
7022,1,1-273-0,1-273-1,control,1,0,0,,R_3isy6se0VcIRhfC,2,7,5,5,2,4,4,4,6,4,2
7023,1,1-274-0,1-274-1,control,1,0,0,,R_271cJEUrSxtg557,5,7,5,4,5,3,4,3,4,4,4
7024,1,1-275-0,1-275-1,control,1,0,0,,R_3GwYDonmr1PKU9j,6,7,7,1,5,1,6,5,5,5,3
7025,1,1-276-0,1-276-1,control,1,0,0,,R_ylITCE0Up3bPMrv,5,6,5,6,6,3,3,7,6,3,4
7026,1,1-277-0,1-277-1,control,1,0,0,,R_1r9zKv8aqcNztsZ,6,7,5,2,4,2,6,5,6,1,4
7027,1,1-278-0,1-278-1,control,1,0,0,,R_6QESkLNWHPPiTPH,6,7,6,3,4,3,5,5,7,2,3
7028,1,1-279-0,1-279-1,control,1,0,0,,R_3EMyYvojzagCLVD,6,7,5,2,5,2,4,4,5,3,4
7029,1,1-280-0,1-280-1,control,1,1,1,,R_2ykKQfHeRW4KlCF,2,7,6,7,3,5,2,5,6,5,4
7030,1,1-281-0,1-281-1,control,1,0,0,,R_3h0kWOkYt9NzDpG,5,6,5,3,5,2,5,4,5,2,3
7031,1,1-282-0,1-282-1,control,1,0,0,,R_2zjsaE03MlfCovw,5,7,6,2,7,2,6,5,7,2,4
7032,1,1-283-0,1-283-1,control,1,0,0,,R_2Pe6e6RGUMAK8dN,4,5,4,4,4,4,4,4,4,4,3
7033,1,1-284-0,1-284-1,control,1,0,0,,R_1f7Mg6w4TE1fdkd,3,7,5,5,4,3,3,5,6,3,4
7034,1,1-285-0,1-285-1,control,1,0,0,,R_2QxPHSGcVMGVYPv,5,7,6,4,5,4,6,5,6,3,4
7035,1,1-286-0,1-286-1,control,1,0,0,,R_C200L3rzHvBMBrj,3,7,6,2,3,4,4,5,7,4,4
7036,1,1-287-0,1-287-1,control,1,0,0,,R_1LwAhWzetE8FCSj,7,7,5,5,5,3,6,5,7,2,4
7037,1,1-288-0,1-288-1,control,1,0,0,,R_vxz7JhCRz2wg2wp,2,7,4,1,4,4,4,4,7,4,4
7038,1,1-289-0,1-289-1,control,1,0,0,,R_2E6uKn8KBqmPAd3,6,7,4,7,3,4,2,3,7,5,3
7039,1,1-290-0,1-290-1,control,1,0,0,,R_1if9HpAiatYeH0S,6,7,6,7,4,3,2,5,7,4,4
7040,1,1-291-0,1-291-1,control,1,0,0,,R_2XhuArEZ68g8l95,2,4,4,6,3,5,2,4,6,3,4
7041,1,1-292-0,1-292-1,control,1,0,0,,R_2R3bKssZeWJ79tR,5,6,4,1,6,4,6,5,5,1,4
7042,1,1-293-0,1-293-1,control,1,0,0,,R_2aXpAm8Od33yUNm,5,7,4,4,3,6,4,5,7,4,3
7043,1,1-294-0,1-294-1,control,1,0,0,,R_3PuTx1bapBB9fqn,2,7,5,4,3,2,3,5,7,4,2
7044,1,1-295-0,1-295-1,control,1,0,0,,R_A5mor1NMnu1IoSZ,7,7,4,6,2,1,1,4,7,5,4
7045,1,1-296-0,1-296-1,control,1,0,0,,R_78oX4EuulHkKAh3,2,6,3,6,2,5,2,2,6,4,2
7046,1,1-297-0,1-297-1,control,1,0,0,,R_3k4KfSgbUH738lS,1,7,7,3,1,3,4,4,7,4,3
7047,1,1-298-0,1-298-1,control,1,0,0,,R_3fr5MMg9U89t4oT,6,7,5,2,4,2,6,5,7,2,4
7048,1,1-299-0,1-299-1,control,1,0,0,,R_1r7j8AkpF6YivjP,5,7,7,1,6,1,6,6,6,1,5
7049,1,1-300-0,1-300-1,control,1,0,0,,R_2akmWDS8R3CPl8G,3,7,4,4,5,5,4,4,5,4,2
7050,1,1-301-0,1-301-1,control,1,0,0,,R_3qJQ2Cw1eIQRlXu,7,7,6,1,6,1,7,7,7,1,5
7051,1,1-302-0,1-302-1,control,1,0,0,,R_2wTvRG47m2FLJWa,4,2,4,2,4,4,4,4,5,3,3
7052,1,1-303-0,1-303-1,control,1,1,2,1-303-0,R_795RxiiRxlTVy4p,6,7,6,5,5,3,4,4,7,4,5
7053,1,1-304-0,1-304-1,control,1,0,0,,R_1r8RvIqIEEla3Zz,2,7,5,1,7,1,,5,5,3,
7054,1,1-305-0,1-305-1,control,1,0,0,,R_2dN0MaNdHQuxnVy,1,5,4,5,1,6,4,5,6,4,2
7055,1,1-306-0,1-306-1,control,1,0,0,,R_cvX7oh1hOemLVuh,6,6,2,1,4,6,4,2,7,1,2
7056,1,1-307-0,1-307-1,control,1,0,0,,R_3kzYP7hCjy2kkye,4,6,4,3,6,1,6,4,4,2,3
7057,1,1-308-0,1-308-1,control,1,1,0,,R_1Fh775FimP5KPAm,1,7,5,2,4,6,4,5,6,2,3
7058,1,1-309-0,1-309-1,control,1,0,0,,R_2dhDK1BmRqFHnSz,6,7,4,1,6,4,4,5,6,1,4
7059,1,1-310-0,1-310-1,control,1,0,0,,R_1gNqDmVtOLzT2yx,6,7,6,7,6,1,7,6,7,1,5
7060,1,1-311-0,1-311-1,control,1,0,0,,R_YRoKioG6nxnTnb3,6,6,4,4,4,5,3,5,5,4,4
7061,1,1-312-0,1-312-1,control,1,0,0,,R_1IYJrnHs6G81Sd5,5,7,6,3,5,2,5,5,7,3,4
7062,1,1-313-0,1-313-1,control,1,0,0,,R_ub38ldkTXGCJ7yh,6,7,7,2,6,3,6,5,5,2,4
7063,1,1-314-0,1-314-1,control,1,0,0,,R_2c0AxNndnWffHXr,6,7,6,4,5,4,6,6,7,3,4
7064,1,1-315-0,1-315-1,control,1,0,0,,R_a5jSAUlIkB5mYLf,1,,2,4,2,5,4,4,6,4,3
7065,1,1-316-0,1-316-1,control,1,1,1,,R_27HW4Lz31GVl6Qm,7,4,4,2,4,4,4,6,6,4,5
7066,1,1-317-0,1-317-1,control,1,0,0,,,,,,,,,,,,,
7067,1,1-318-0,1-318-1,control,1,1,0,,R_AGSqYf9OzhrSmPf,7,7,4,5,4,5,7,5,7,1,4
7068,1,1-319-0,1-319-1,control,1,1,0,,R_3iQlt8SFY3Co2T4,5,7,7,3,4,6,4,2,6,5,2
7069,1,1-320-0,1-320-1,control,1,0,0,,R_2ye0PkCJCRMAUiC,6,7,6,4,7,4,4,4,5,1,3
7070,1,1-321-0,1-321-1,control,1,0,0,,R_3fQbGTqGbbJ7jdM,2,1,4,1,6,3,4,5,6,1,4
7071,1,1-322-0,1-322-1,control,1,0,0,,R_3DkgcKI8OWdaGsM,5,6,3,4,4,3,4,3,6,4,2
7072,1,1-323-0,1-323-1,control,1,1,2,,R_2ZJ0z7aLuC6Hw5w,5,7,5,1,5,3,4,6,6,1,5
7073,1,1-324-0,1-324-1,control,1,0,0,,R_10Z44oJq3tjHkQJ,6,6,6,4,5,4,4,4,6,4,3
7074,1,1-325-0,1-325-1,control,1,0,0,,R_3Dbb9twGrh8zK37,5,5,2,4,5,2,4,4,6,4,2
7075,1,1-326-0,1-326-1,control,1,0,0,,R_XjO6H3w3bkpmSc1,3,7,4,1,4,3,4,5,5,3,3
7076,1,1-327-0,1-327-1,control,1,0,0,,R_1dFczz7tg7DZPAE,6,7,6,1,6,3,7,6,7,1,4
7077,1,1-328-0,1-328-1,control,1,0,1,,R_22SrwtXsGuJUTQZ,7,7,5,6,4,5,5,5,7,3,4
7078,1,1-329-0,1-329-1,control,1,1,0,,R_3hmy2oHPGRAVnfL,1,1,3,4,5,2,2,6,2,7,2
7079,1,1-330-0,1-330-1,control,1,0,0,,R_3CStXqltl2cbCVj,5,6,5,3,5,3,4,4,5,4,4
7080,1,1-331-0,1-331-1,control,1,1,1,,R_DocSJalDl7YkEfv,7,7,6,3,4,1,4,5,7,3,4
7081,1,1-332-0,1-332-1,control,1,0,0,,R_3DbZa2lqzc3jmgT,4,7,5,5,6,2,5,6,7,5,4
7082,1,1-333-0,1-333-1,control,1,0,0,,R_2fxlZNCk3jy5O1r,2,7,6,6,4,2,4,5,6,3,2
7083,1,1-334-0,1-334-1,control,1,1,0,,R_4SKUICBo1cVSMkF,5,7,6,7,1,4,3,4,7,6,2
7084,1,1-335-0,1-335-1,control,1,0,0,,R_3iEDfOAyii32Khh,5,6,4,3,4,3,4,5,5,1,4
7085,1,1-336-0,1-336-1,control,1,1,3,,R_31c7FqQ3zXXJIqQ,2,7,5,2,6,1,4,6,7,1,4
7086,1,1-337-0,1-337-1,control,1,1,1,,R_3NHVAIx80w7dQFC,7,7,5,7,5,6,1,3,7,6,3
7087,1,1-338-0,1-338-1,control,1,1,3,,R_0NxhmShJAm2Z8dz,2,7,7,4,4,4,5,7,7,1,5
7088,1,1-339-0,1-339-1,control,1,0,0,,R_2ZBuczVM2VaLzwN,1,7,6,7,1,7,1,1,7,7,2
7089,1,1-340-0,1-340-1,control,1,0,0,,R_31BEVdQmHpjmQMP,6,7,4,2,5,4,4,5,6,2,3
7090,1,1-341-0,1-341-1,control,1,0,0,,R_27dFIAFb2Pgy7yl,6,7,6,3,4,4,4,4,7,5,3
7091,1,1-342-0,1-342-1,control,1,0,0,1-342-0,R_1Kjaq1zFpEHVoeS,6,7,5,4,6,5,5,5,6,2,4
7092,1,1-343-0,1-343-1,control,1,1,3,,R_1riWYIOnzJ3fVrT,6,7,5,2,5,2,7,6,7,1,4
7093,1,1-344-0,1-344-1,control,1,0,0,,R_1QLBmY3rTKYHQqi,2,6,5,2,4,2,2,5,5,2,3
7094,1,1-345-0,1-345-1,control,1,0,0,,R_3nSF8wCs01pL8yJ,5,7,5,5,5,3,5,5,7,2,4
7095,1,1-346-0,1-346-1,control,1,0,0,,R_242DL0vuLd1rn0w,3,7,5,4,4,3,4,5,7,1,3
7096,1,1-347-0,1-347-1,control,1,0,0,,R_2TzxY79h4VZC7bT,5,7,5,1,6,3,7,6,7,1,4
7097,1,1-348-0,1-348-1,control,1,1,1,,R_tYCWxfdnwroyBdn,5,7,6,4,5,4,4,5,6,4,3
7098,1,1-349-0,1-349-1,control,1,0,0,,R_3pbsVALuRy41Aff,4,6,4,5,5,4,4,4,6,4,3
7099,1,1-350-0,1-350-1,control,1,0,0,,R_uyx807Qj2iDXZS1,7,7,6,1,6,3,7,6,7,1,4
7100,1,1-351-0,1-351-1,control,1,0,0,,R_a2xGOS5kHxGaJvX,7,7,5,1,5,2,6,6,5,1,3
7101,1,1-352-0,1-352-1,control,1,0,0,,R_239192ylSxx8RHM,6,6,3,6,1,,2,2,6,5,4
7102,1,1-353-0,1-353-1,control,1,0,0,,R_4MePqPQZ77ZI2iJ,5,6,5,5,5,4,5,5,6,3,4
7103,1,1-354-0,1-354-1,control,1,1,0,1-354-0,R_UYg7K7M1y3LlDk5,6,7,5,1,2,1,4,4,7,4,4
7104,1,1-355-0,1-355-1,control,1,0,0,,R_1mwNTQDZYZ7iXWb,3,7,4,2,4,2,5,2,5,2,4
7105,1,1-356-0,1-356-1,control,1,1,0,,R_12u0HiYOOTICHrQ,6,7,5,3,6,3,7,5,5,2,5
7106,1,1-357-0,1-357-1,control,1,0,0,,R_1GNaXlKLMp5xcLT,6,7,5,1,4,3,6,4,5,1,3
7107,1,1-358-0,1-358-1,control,1,0,0,,R_3m45yFErlhU0u4q,6,7,5,5,4,6,5,5,6,1,4
7108,1,1-359-0,1-359-1,control,1,1,0,,R_ZfTYCvBZZXE3Ccp,6,7,6,2,6,2,5,5,7,2,4
7109,1,1-360-0,1-360-1,control,1,0,0,,R_3PsLPd1t5ZX0MjC,5,7,4,4,5,1,4,4,6,1,4
7110,1,1-361-0,1-361-1,control,1,0,0,,R_1OvLKE2PjSJvtR0,7,7,5,3,5,2,3,5,4,2,4
7111,1,1-362-0,1-362-1,control,1,1,0,,R_eyyenTPHJ5EHzeF,4,4,3,7,2,7,1,5,4,6,3
7112,1,1-363-0,1-363-1,control,1,0,0,,R_eXKyYfi6yxeR1rX,3,7,4,5,4,5,4,5,7,4,4
7113,1,1-364-0,1-364-1,control,1,0,0,,R_2Pj9sQGi47Efc3J,6,7,5,2,6,1,6,5,5,2,4
7114,1,1-365-0,1-365-1,control,1,0,0,,R_10HELHMLDAOvlyO,6,7,7,1,6,2,7,3,6,5,3
7115,1,1-366-0,1-366-1,control,1,0,0,,R_vPIlKTU8CVlxUR3,3,1,4,6,5,4,4,5,5,4,3
7116,1,1-367-0,1-367-1,control,1,0,0,,R_2WIpjY8rHkHMgqK,5,7,4,2,5,3,5,4,6,1,2
7117,1,1-368-0,1-368-1,control,1,0,0,,R_56mLtKS2C9MrE0V,6,7,6,1,7,6,7,7,7,1,5
7118,1,1-369-0,1-369-1,control,1,0,0,,R_3j0AAYZGtTzEPOV,7,7,7,2,7,2,5,7,6,1,4
7119,1,1-370-0,1-370-1,control,1,0,0,,R_2vjEXvwA4ospRCd,7,7,5,2,5,4,4,4,6,5,3
7120,1,1-371-0,1-371-1,control,1,0,0,,R_eFgzu9MmLJSM49z,2,1,2,1,4,2,1,4,4,4,3
7121,1,1-372-0,1-372-1,control,1,0,1,,R_1insQJfLEZMLL0Q,7,7,7,4,5,7,5,4,5,4,5
7122,1,1-373-0,1-373-1,control,1,0,0,,R_yBYpZC4ZxM2Jh2F,5,6,3,6,3,4,5,5,7,1,3
7123,1,1-374-0,1-374-1,control,1,0,0,,R_1pXt1ZCfWStbMDQ,2,7,6,5,4,5,3,5,6,4,3
7124,1,1-375-0,1-375-1,control,1,1,1,,R_2qt0TuLdAseuRRx,5,6,4,2,6,5,6,5,6,2,4
7125,1,1-376-0,1-376-1,control,1,0,0,,R_40l6YI1x8wGbOjT,6,7,6,1,7,5,7,6,6,1,3
7126,1,1-377-0,1-377-1,control,1,1,0,,R_2Bh7Z3juLbYE1Mu,5,5,2,5,4,3,5,4,6,2,4
7127,1,1-378-0,1-378-1,control,1,0,0,,R_3QDaNuDx8Crl7gV,6,7,6,4,5,4,6,5,6,2,4
7128,1,1-379-0,1-379-1,control,1,0,0,,R_1pYk22Tna0ER568,5,6,5,4,4,3,5,4,4,4,4
7129,1,1-380-0,1-380-1,control,1,0,0,,R_2A1k2JPkMChTWJQ,5,6,5,5,4,3,4,4,6,4,2
7130,1,1-381-0,1-381-1,control,1,0,0,,R_1DGUx0AfUoAHSEl,3,5,5,3,6,5,5,6,4,2,4
7131,1,1-382-0,1-382-1,control,1,0,0,,R_2YrI2APLieH5eIQ,6,7,4,5,4,6,3,4,7,2,4
7132,1,1-383-0,1-383-1,control,1,0,0,,R_1dGnQ4wmTdIFLFu,1,7,7,4,5,7,5,7,7,1,2
7133,1,1-384-0,1-384-1,control,1,0,0,,R_5mTalyFpXyol0Y1,1,7,7,1,7,1,7,7,7,1,5
7134,1,1-385-0,1-385-1,control,1,0,0,,R_1MYXxkhRdzjYqlG,3,1,2,1,1,1,4,7,7,1,3
7135,1,1-386-0,1-386-1,control,1,0,0,,R_1BRt3G4vx7h1xzM,6,7,4,2,4,1,5,4,5,4,5
7136,1,1-387-0,1-387-1,control,1,0,0,,R_3KrcrT34kJ1hcrh,7,6,6,1,4,2,4,5,6,1,3
7137,1,1-388-0,1-388-1,control,1,0,0,,R_ZKqs4Ni5fhs3MZj,6,7,5,4,5,3,7,5,7,4,3
7138,1,1-389-0,1-389-1,control,1,1,0,1-389-0,R_Rq2wkUGveEyFsgV,5,7,6,4,6,3,2,6,7,2,3
7139,1,1-390-0,1-390-1,control,1,0,0,,R_1Ouw66HWz1Miuay,5,6,4,2,5,4,7,4,4,1,3
7140,1,1-391-0,1-391-1,control,1,0,0,,R_yWREni3gTvbuWMV,6,6,5,4,3,3,5,6,7,3,4
7141,1,1-392-0,1-392-1,control,1,0,0,,R_2E9JBP3XUSJDbE3,5,7,6,3,6,2,6,6,6,2,4
7142,1,1-393-0,1-393-1,control,1,0,0,,R_3Doqxgp43yiEpZo,3,7,6,4,5,1,4,6,6,4,5
7143,1,1-394-0,1-394-1,control,1,0,0,,R_2wnULuLgjA6B5QY,6,7,4,1,7,1,7,4,7,6,3
7144,1,1-395-0,1-395-1,control,1,0,0,,R_22WdpnI98K1IMEc,1,1,3,1,4,1,4,4,5,1,4
7145,1,1-396-0,1-396-1,control,1,0,0,,R_1C49gHC5BSUxEe5,7,7,5,4,5,4,5,5,7,4,4
7146,1,1-397-0,1-397-1,control,1,0,0,,R_1HkjzH7uWI1Hn81,5,7,4,1,4,1,7,6,7,1,5
7147,1,1-398-0,1-398-1,control,1,0,0,,R_3qQi0kGCz86sWmK,3,7,5,1,7,3,7,6,6,1,3
7148,1,1-399-0,1-399-1,control,1,0,0,,R_3hnnf1KFIdHtJSp,6,7,5,2,6,2,6,5,7,2,4
7149,1,1-400-0,1-400-1,control,1,0,0,,R_3m8BgbmeR0e0rRv,7,7,7,4,3,6,4,7,7,1,5
7150,1,1-401-0,1-401-1,control,1,0,0,,R_2fczreXIjfSKdcW,7,7,6,1,6,2,4,6,6,,5
7151,1,1-402-0,1-402-1,control,1,0,0,,R_0lKPvpkmvYC9CH7,5,7,4,1,4,2,4,4,5,2,3
7152,1,1-403-0,1-403-1,control,1,0,0,,R_XFylW9Uzq9fghwd,5,5,5,4,4,4,4,5,4,4,3
7153,1,1-404-0,1-404-1,control,1,0,0,,R_2QLp6pJ3C6eLCmm,5,7,6,2,6,2,6,5,6,2,4
7154,1,1-405-0,1-405-1,control,1,0,0,,R_3j9zdPWpZVIXvCw,6,7,6,6,5,2,2,6,7,4,4
7155,1,1-406-0,1-406-1,control,1,1,0,,R_3nwNbjifpL48kRw,2,6,6,4,5,2,3,5,5,3,4
7156,1,1-407-0,1-407-1,control,1,0,0,,R_2DLKFKk4WNX9Ixb,6,7,6,5,4,6,5,5,7,5,3
7157,1,1-408-0,1-408-1,control,1,0,0,,R_32JcMOwLg0c4Q8S,5,6,5,1,6,6,6,6,2,2,3
7158,1,1-409-0,1-409-1,control,1,0,0,,R_1pSRwtdd4ccDpRq,7,7,5,5,5,3,5,5,7,2,4
7159,1,1-410-0,1-410-1,control,1,0,0,,R_PFh3ujqsCxHT4gp,5,7,5,2,5,1,6,5,5,3,2
7160,1,1-411-0,1-411-1,control,1,0,0,,R_2b1VcSW1pW5xI1u,3,7,4,1,2,2,4,5,7,4,3
7161,1,1-412-0,1-412-1,control,1,1,0,,R_1dc71bTdQ1RrCNP,6,7,5,2,6,3,4,5,6,4,2
7162,1,1-413-0,1-413-1,control,1,0,0,,R_2rUaXgEUJrGLk4x,2,7,5,1,5,4,5,7,4,1,3
7163,1,1-414-0,1-414-1,control,1,0,0,,R_1jPbhfrFaENYKH6,2,7,5,6,5,2,6,6,6,1,4
7164,1,1-415-0,1-415-1,control,1,0,0,,R_24isx8NajX9sypt,6,7,3,2,6,5,7,5,7,2,4
7165,1,1-416-0,1-416-1,control,1,0,0,,R_2TXjYQ4jSv81T64,3,7,2,5,4,4,1,2,5,4,2
7166,1,1-417-0,1-417-1,control,1,0,0,,R_24H5S9cR8VyrNNe,6,5,1,6,5,7,3,4,4,2,3
7167,1,1-418-0,1-418-1,control,1,0,0,,R_2wHm3z5ZlgoLQvB,7,7,4,6,7,6,3,2,7,4,3
7168,1,1-419-0,1-419-1,control,1,1,0,,R_1jB5JjqjIjXLyQK,6,7,5,5,5,4,5,4,5,4,3
7169,1,1-420-0,1-420-1,control,1,0,0,,R_2ykkJcFwWoSTS5q,2,7,5,7,3,2,4,5,4,3,4
7170,1,1-421-0,1-421-1,control,1,0,0,,R_3gMJLzpUWs8oQz3,6,7,6,1,6,6,7,4,7,1,4
7171,1,1-422-0,1-422-1,control,1,0,0,,R_qJJdYTQ3c84gi3v,5,7,7,2,6,3,4,5,7,1,4
7172,1,1-423-0,1-423-1,control,1,0,0,,R_3Gvn76HTL5KUCR0,6,6,5,4,5,4,5,5,6,4,3
7173,1,1-424-0,1-424-1,control,1,0,0,,R_2Ph66K1JJ3saSpK,6,7,7,1,7,1,7,5,6,3,4
7174,1,1-425-0,1-425-1,control,1,0,0,,R_6olHdT5l8bKKk25,6,7,5,2,4,1,4,5,5,2,3
7175,1,1-426-0,1-426-1,control,1,1,0,,R_1poMm1QVPvhVFzm,7,7,5,5,7,1,7,5,5,1,5
7176,1,1-427-0,1-427-1,control,1,1,0,,R_2WTi9QK3razfDd7,5,7,5,5,5,5,3,5,2,2,4
7177,1,1-428-0,1-428-1,control,1,0,0,,R_yDOjRI7nQrxXtLP,6,7,6,5,5,2,4,5,7,2,3
7178,1,1-429-0,1-429-1,control,1,0,0,,R_27DPV7hhuR4ZGmE,7,7,6,5,6,2,5,6,6,2,4
7179,1,1-430-0,1-430-1,control,1,0,0,,R_O2MjHfacqE5MVd7,1,7,5,1,5,1,5,6,6,3,1
7180,1,1-431-0,1-431-1,control,1,0,0,,R_1GPRSs3lafN0Gjw,5,7,4,1,4,3,4,4,7,1,3
7181,1,1-432-0,1-432-1,control,1,1,0,,R_2bZQyfAlZLPsmXz,5,7,5,4,5,4,5,5,6,3,3
7182,1,1-433-0,1-433-1,control,1,0,0,,R_2D1d2ZXxnIJAERM,5,7,7,4,6,1,7,7,7,1,4
7183,1,1-434-0,1-434-1,control,1,1,2,,R_2qqlauzl6SEqoCT,3,4,5,6,5,3,3,4,4,3,4
7184,1,1-435-0,1-435-1,control,1,0,0,,R_9slOP4NfcOmV9CN,3,7,6,4,1,2,6,1,4,1,3
7185,1,1-436-0,1-436-1,control,1,0,0,,R_qz4P1Jas8be8uvD,3,7,4,2,2,5,3,5,6,4,3
7186,1,1-437-0,1-437-1,control,1,1,0,,R_2ykJlqBNokng7JI,3,4,5,2,5,3,4,4,5,2,2
7187,1,1-438-0,1-438-1,control,1,1,0,,R_3frZJyzw7t3SJ8c,5,7,4,2,5,3,5,4,5,2,3
7188,1,1-439-0,1-439-1,control,1,0,0,,R_1r9xRS2PTnYnQa6,2,7,4,1,6,1,1,7,4,1,3
7189,1,1-440-0,1-440-1,control,1,0,0,,R_1Qbf4yxvl6s0OTr,7,7,4,1,5,3,5,4,4,4,3
7190,1,1-441-0,1-441-1,control,1,0,0,,R_eR3Nt2rESlafg8F,3,7,5,1,3,1,7,5,7,1,3
7191,1,1-442-0,1-442-1,control,1,0,0,,R_3G9QuBPaNzKeYTo,2,7,7,1,4,3,7,4,4,2,3
7192,1,1-443-0,1-443-1,control,1,0,0,,R_1eRUHSutHGjBTlj,5,7,5,2,5,4,6,7,7,1,4
7193,1,1-444-0,1-444-1,control,1,0,0,,R_w4XfSiKNrjJNnod,6,1,4,5,4,4,3,4,4,3,3
7194,1,1-445-0,1-445-1,control,1,1,0,1-445-0,R_3OofQus5FMwL6hA,7,7,6,2,6,1,6,6,7,1,5
7195,1,1-446-0,1-446-1,control,1,0,0,,R_2aRicx1NP0MbM8H,2,5,4,5,4,5,2,2,4,4,3
7196,1,1-447-0,1-447-1,control,1,0,0,,R_vPRWGYJxg8vJ5dv,3,7,5,5,5,4,5,5,5,3,3
7197,1,1-448-0,1-448-1,control,1,1,0,,R_3lGKl8ka6NAaEIa,6,7,6,2,5,4,6,5,3,2,5
7198,1,2-251-0,2-251-1,norms,2,0,0,,R_3nPO2ngNqrHljwU,2,7,5,5,5,2,4,4,4,5,3
7199,1,2-252-0,2-252-1,norms,2,0,0,,R_1hzj9Jyv49D19R1,7,7,5,1,2,1,4,4,6,1,5
7200,1,2-253-0,2-253-1,norms,2,0,0,,R_3n1PBXg9hYpncB1,3,5,5,1,4,3,4,4,4,4,4
7201,1,2-254-0,2-254-1,norms,2,0,0,,R_XBPJcIAlvrZ6RFv,7,7,7,3,5,3,6,6,7,3,5
7202,1,2-255-0,2-255-1,norms,2,0,0,,R_2ds8Ubq0VokiKlC,5,7,6,5,5,1,2,6,5,4,4
7203,1,2-256-0,2-256-1,norms,2,0,0,,R_1n2v7Umerfu7klE,5,1,5,5,4,2,3,6,6,4,3
7204,1,2-257-0,2-257-1,norms,2,0,0,,R_rjbrH0jgGeSLpuh,1,1,5,6,6,2,3,6,7,3,5
7205,1,2-258-0,2-258-1,norms,2,0,0,,R_3g7bw3oScSicLlq,2,5,3,4,5,4,4,4,4,2,
7206,1,2-259-0,2-259-1,norms,2,0,0,,R_23fbc0WqLT2LeQx,6,7,4,3,5,6,6,5,6,1,
7207,1,2-260-0,2-260-1,norms,2,0,0,,R_1lgxA0QtZ5NOoWq,5,7,5,4,5,1,5,5,5,2,4
7208,1,2-261-0,2-261-1,norms,2,0,0,,R_2TXBDrUbbbTnQG6,6,7,4,3,5,4,5,5,6,4,4
